lexeme,cell,form,tier,slot,formative
k'asta,nominative.singular,k 'a s t a,segmental,0,kast
k'asta,nominative.singular,k 'a s t a,segmental,1,a
k'asta,genitive.singular,k 'a s t ɨ,segmental,0,kast
k'asta,genitive.singular,k 'a s t ɨ,segmental,3,ɨ
k'asta,dative.singular,k 'a s tʲ e,segmental,0,kast
k'asta,dative.singular,k 'a s tʲ e,segmental,3,e
k'asta,accusative.singular,k 'a s t u,segmental,0,kast
k'asta,accusative.singular,k 'a s t u,segmental,3,u
k'asta,prepositional.singular,k 'a s tʲ e,segmental,0,kast
k'asta,prepositional.singular,k 'a s tʲ e,segmental,3,e
k'asta,nominative.plural,k 'a s t ɨ,segmental,0,kast
k'asta,nominative.plural,k 'a s t ɨ,segmental,3,ɨ
k'asta,genitive.plural,k a s t,segmental,0,kast
k'asta,dative.plural,k 'a s t a m,segmental,0,kast
k'asta,dative.plural,k 'a s t a m,segmental,1,a
k'asta,dative.plural,k 'a s t a m,segmental,2,m
k'asta,accusative.plural,k 'a s t ɨ,segmental,0,kast
k'asta,accusative.plural,k 'a s t ɨ,segmental,3,ɨ
k'asta,instrumental.plural,k 'a s t a mʲ i,segmental,0,kast
k'asta,instrumental.plural,k 'a s t a mʲ i,segmental,1,a
k'asta,instrumental.plural,k 'a s t a mʲ i,segmental,2,m
k'asta,instrumental.plural,k 'a s t a mʲ i,segmental,3,i
k'asta,prepositional.plural,k 'a s t a x,segmental,0,kast
k'asta,prepositional.plural,k 'a s t a x,segmental,1,a
k'asta,prepositional.plural,k 'a s t a x,segmental,3,x
k'asta,instrumental.singular,k 'a s t o j,segmental,0,kast
k'asta,instrumental.singular,k 'a s t o j,segmental,2,oj
k'asta,instrumental.singular,k 'a s t o j u,segmental,0,kast
k'asta,instrumental.singular,k 'a s t o j u,segmental,2,oj
k'asta,instrumental.singular,k 'a s t o j u,segmental,3,u
k'asta,dative.singular,k 'a s tʲ e,palatalization,0,ʲ
k'asta,prepositional.singular,k 'a s tʲ e,palatalization,0,ʲ
k'asta,instrumental.plural,k 'a s t a mʲ i,palatalization,0,ʲ
k'asta,nominative.singular,k 'a s t a,stress,0,'
k'asta,genitive.singular,k 'a s t ɨ,stress,0,'
k'asta,dative.singular,k 'a s tʲ e,stress,0,'
k'asta,accusative.singular,k 'a s t u,stress,0,'
k'asta,prepositional.singular,k 'a s tʲ e,stress,0,'
k'asta,nominative.plural,k 'a s t ɨ,stress,0,'
k'asta,dative.plural,k 'a s t a m,stress,0,'
k'asta,accusative.plural,k 'a s t ɨ,stress,0,'
k'asta,instrumental.plural,k 'a s t a mʲ i,stress,0,'
k'asta,prepositional.plural,k 'a s t a x,stress,0,'
k'asta,instrumental.singular,k 'a s t o j,stress,0,'
k'asta,instrumental.singular,k 'a s t o j u,stress,0,'
koklʲ'uʂ,nominative.singular,k o k lʲ 'u ʂ,segmental,0,kokluʂ
koklʲ'uʂ,genitive.singular,k o k lʲ 'u ʂ a,segmental,0,kokluʂ
koklʲ'uʂ,genitive.singular,k o k lʲ 'u ʂ a,segmental,1,a
koklʲ'uʂ,dative.singular,k o k lʲ 'u ʂ u,segmental,0,kokluʂ
koklʲ'uʂ,dative.singular,k o k lʲ 'u ʂ u,segmental,3,u
koklʲ'uʂ,accusative.singular,k o k lʲ 'u ʂ,segmental,0,kokluʂ
koklʲ'uʂ,instrumental.singular,k o k lʲ 'u ʂ e m,segmental,0,kokluʂ
koklʲ'uʂ,instrumental.singular,k o k lʲ 'u ʂ e m,segmental,1,e
koklʲ'uʂ,instrumental.singular,k o k lʲ 'u ʂ e m,segmental,2,m
koklʲ'uʂ,prepositional.singular,k o k lʲ 'u ʂ e,segmental,0,kokluʂ
koklʲ'uʂ,prepositional.singular,k o k lʲ 'u ʂ e,segmental,1,e
koklʲ'uʂ,nominative.plural,k o k lʲ 'u ʂ i,segmental,0,kokluʂ
koklʲ'uʂ,nominative.plural,k o k lʲ 'u ʂ i,segmental,3,i
koklʲ'uʂ,genitive.plural,k o k lʲ 'u ʂ e j,segmental,0,kokluʂ
koklʲ'uʂ,genitive.plural,k o k lʲ 'u ʂ e j,segmental,1,e
koklʲ'uʂ,genitive.plural,k o k lʲ 'u ʂ e j,segmental,3,j
koklʲ'uʂ,dative.plural,k o k lʲ 'u ʂ a m,segmental,0,kokluʂ
koklʲ'uʂ,dative.plural,k o k lʲ 'u ʂ a m,segmental,1,a
koklʲ'uʂ,dative.plural,k o k lʲ 'u ʂ a m,segmental,2,m
koklʲ'uʂ,accusative.plural,k o k lʲ 'u ʂ i,segmental,0,kokluʂ
koklʲ'uʂ,accusative.plural,k o k lʲ 'u ʂ i,segmental,3,i
koklʲ'uʂ,instrumental.plural,k o k lʲ 'u ʂ a mʲ i,segmental,0,kokluʂ
koklʲ'uʂ,instrumental.plural,k o k lʲ 'u ʂ a mʲ i,segmental,1,a
koklʲ'uʂ,instrumental.plural,k o k lʲ 'u ʂ a mʲ i,segmental,2,m
koklʲ'uʂ,instrumental.plural,k o k lʲ 'u ʂ a mʲ i,segmental,3,i
koklʲ'uʂ,prepositional.plural,k o k lʲ 'u ʂ a x,segmental,0,kokluʂ
koklʲ'uʂ,prepositional.plural,k o k lʲ 'u ʂ a x,segmental,1,a
koklʲ'uʂ,prepositional.plural,k o k lʲ 'u ʂ a x,segmental,3,x
koklʲ'uʂ,nominative.singular,k o k lʲ 'u ʂ,palatalization,0,ʲ
koklʲ'uʂ,genitive.singular,k o k lʲ 'u ʂ a,palatalization,0,ʲ
koklʲ'uʂ,dative.singular,k o k lʲ 'u ʂ u,palatalization,0,ʲ
koklʲ'uʂ,accusative.singular,k o k lʲ 'u ʂ,palatalization,0,ʲ
koklʲ'uʂ,instrumental.singular,k o k lʲ 'u ʂ e m,palatalization,0,ʲ
koklʲ'uʂ,prepositional.singular,k o k lʲ 'u ʂ e,palatalization,0,ʲ
koklʲ'uʂ,nominative.plural,k o k lʲ 'u ʂ i,palatalization,0,ʲ
koklʲ'uʂ,genitive.plural,k o k lʲ 'u ʂ e j,palatalization,0,ʲ
koklʲ'uʂ,dative.plural,k o k lʲ 'u ʂ a m,palatalization,0,ʲ
koklʲ'uʂ,accusative.plural,k o k lʲ 'u ʂ i,palatalization,0,ʲ
koklʲ'uʂ,instrumental.plural,k o k lʲ 'u ʂ a mʲ i,palatalization,0,ʲ
koklʲ'uʂ,instrumental.plural,k o k lʲ 'u ʂ a mʲ i,palatalization,1,ʲ
koklʲ'uʂ,prepositional.plural,k o k lʲ 'u ʂ a x,palatalization,0,ʲ
koklʲ'uʂ,nominative.singular,k o k lʲ 'u ʂ,stress,0,'
koklʲ'uʂ,genitive.singular,k o k lʲ 'u ʂ a,stress,0,'
koklʲ'uʂ,dative.singular,k o k lʲ 'u ʂ u,stress,0,'
koklʲ'uʂ,accusative.singular,k o k lʲ 'u ʂ,stress,0,'
koklʲ'uʂ,instrumental.singular,k o k lʲ 'u ʂ e m,stress,0,'
koklʲ'uʂ,prepositional.singular,k o k lʲ 'u ʂ e,stress,0,'
koklʲ'uʂ,nominative.plural,k o k lʲ 'u ʂ i,stress,0,'
koklʲ'uʂ,genitive.plural,k o k lʲ 'u ʂ e j,stress,0,'
koklʲ'uʂ,dative.plural,k o k lʲ 'u ʂ a m,stress,0,'
koklʲ'uʂ,accusative.plural,k o k lʲ 'u ʂ i,stress,0,'
koklʲ'uʂ,instrumental.plural,k o k lʲ 'u ʂ a mʲ i,stress,0,'
koklʲ'uʂ,prepositional.plural,k o k lʲ 'u ʂ a x,stress,0,'
kompl'ot,nominative.singular,k o m p l 'o t,segmental,0,komplot
kompl'ot,genitive.singular,k o m p l 'o t a,segmental,0,komplot
kompl'ot,genitive.singular,k o m p l 'o t a,segmental,1,a
kompl'ot,dative.singular,k o m p l 'o t u,segmental,0,komplot
kompl'ot,dative.singular,k o m p l 'o t u,segmental,3,u
kompl'ot,accusative.singular,k o m p l 'o t,segmental,0,komplot
kompl'ot,instrumental.singular,k o m p l 'o t o m,segmental,0,komplot
kompl'ot,instrumental.singular,k o m p l 'o t o m,segmental,1,o
kompl'ot,instrumental.singular,k o m p l 'o t o m,segmental,2,m
kompl'ot,prepositional.singular,k o m p l 'o tʲ e,segmental,0,komplot
kompl'ot,prepositional.singular,k o m p l 'o tʲ e,segmental,3,e
kompl'ot,nominative.plural,k o m p l 'o t ɨ,segmental,0,komplot
kompl'ot,nominative.plural,k o m p l 'o t ɨ,segmental,3,ɨ
kompl'ot,genitive.plural,k o m p l 'o t o v,segmental,0,komplot
kompl'ot,genitive.plural,k o m p l 'o t o v,segmental,1,o
kompl'ot,genitive.plural,k o m p l 'o t o v,segmental,3,v
kompl'ot,dative.plural,k o m p l 'o t a m,segmental,0,komplot
kompl'ot,dative.plural,k o m p l 'o t a m,segmental,1,a
kompl'ot,dative.plural,k o m p l 'o t a m,segmental,2,m
kompl'ot,accusative.plural,k o m p l 'o t ɨ,segmental,0,komplot
kompl'ot,accusative.plural,k o m p l 'o t ɨ,segmental,3,ɨ
kompl'ot,instrumental.plural,k o m p l 'o t a mʲ i,segmental,0,komplot
kompl'ot,instrumental.plural,k o m p l 'o t a mʲ i,segmental,1,a
kompl'ot,instrumental.plural,k o m p l 'o t a mʲ i,segmental,2,m
kompl'ot,instrumental.plural,k o m p l 'o t a mʲ i,segmental,3,i
kompl'ot,prepositional.plural,k o m p l 'o t a x,segmental,0,komplot
kompl'ot,prepositional.plural,k o m p l 'o t a x,segmental,1,a
kompl'ot,prepositional.plural,k o m p l 'o t a x,segmental,3,x
kompl'ot,prepositional.singular,k o m p l 'o tʲ e,palatalization,0,ʲ
kompl'ot,instrumental.plural,k o m p l 'o t a mʲ i,palatalization,0,ʲ
kompl'ot,nominative.singular,k o m p l 'o t,stress,0,'
kompl'ot,genitive.singular,k o m p l 'o t a,stress,0,'
kompl'ot,dative.singular,k o m p l 'o t u,stress,0,'
kompl'ot,accusative.singular,k o m p l 'o t,stress,0,'
kompl'ot,instrumental.singular,k o m p l 'o t o m,stress,0,'
kompl'ot,prepositional.singular,k o m p l 'o tʲ e,stress,0,'
kompl'ot,nominative.plural,k o m p l 'o t ɨ,stress,0,'
kompl'ot,genitive.plural,k o m p l 'o t o v,stress,0,'
kompl'ot,dative.plural,k o m p l 'o t a m,stress,0,'
kompl'ot,accusative.plural,k o m p l 'o t ɨ,stress,0,'
kompl'ot,instrumental.plural,k o m p l 'o t a mʲ i,stress,0,'
kompl'ot,prepositional.plural,k o m p l 'o t a x,stress,0,'
kostʲ,nominative.singular,k o s tʲ,segmental,0,kost
kostʲ,genitive.singular,k 'o s tʲ i,segmental,0,kost
kostʲ,genitive.singular,k 'o s tʲ i,segmental,3,i
kostʲ,dative.singular,k 'o s tʲ i,segmental,0,kost
kostʲ,dative.singular,k 'o s tʲ i,segmental,3,i
kostʲ,accusative.singular,k o s tʲ,segmental,0,kost
kostʲ,instrumental.singular,k 'o s tʲ j u,segmental,0,kost
kostʲ,instrumental.singular,k 'o s tʲ j u,segmental,2,j
kostʲ,instrumental.singular,k 'o s tʲ j u,segmental,3,u
kostʲ,prepositional.singular,k 'o s tʲ i,segmental,0,kost
kostʲ,prepositional.singular,k 'o s tʲ i,segmental,3,i
kostʲ,nominative.plural,k 'o s tʲ i,segmental,0,kost
kostʲ,nominative.plural,k 'o s tʲ i,segmental,3,i
kostʲ,genitive.plural,k o s tʲ 'e j,segmental,0,kost
kostʲ,genitive.plural,k o s tʲ 'e j,segmental,1,e
kostʲ,genitive.plural,k o s tʲ 'e j,segmental,2,j
kostʲ,dative.plural,k o s tʲ 'a m,segmental,0,kost
kostʲ,dative.plural,k o s tʲ 'a m,segmental,1,a
kostʲ,dative.plural,k o s tʲ 'a m,segmental,2,m
kostʲ,accusative.plural,k 'o s tʲ i,segmental,0,kost
kostʲ,accusative.plural,k 'o s tʲ i,segmental,3,i
kostʲ,instrumental.plural,k o s tʲ 'a mʲ i,segmental,0,kost
kostʲ,instrumental.plural,k o s tʲ 'a mʲ i,segmental,1,a
kostʲ,instrumental.plural,k o s tʲ 'a mʲ i,segmental,2,m
kostʲ,instrumental.plural,k o s tʲ 'a mʲ i,segmental,3,i
kostʲ,prepositional.plural,k o s tʲ 'a x,segmental,0,kost
kostʲ,prepositional.plural,k o s tʲ 'a x,segmental,1,a
kostʲ,prepositional.plural,k o s tʲ 'a x,segmental,3,x
kostʲ,nominative.singular,k o s tʲ,palatalization,0,ʲ
kostʲ,genitive.singular,k 'o s tʲ i,palatalization,0,ʲ
kostʲ,dative.singular,k 'o s tʲ i,palatalization,0,ʲ
kostʲ,accusative.singular,k o s tʲ,palatalization,0,ʲ
kostʲ,instrumental.singular,k 'o s tʲ j u,palatalization,0,ʲ
kostʲ,prepositional.singular,k 'o s tʲ i,palatalization,0,ʲ
kostʲ,nominative.plural,k 'o s tʲ i,palatalization,0,ʲ
kostʲ,genitive.plural,k o s tʲ 'e j,palatalization,0,ʲ
kostʲ,dative.plural,k o s tʲ 'a m,palatalization,0,ʲ
kostʲ,accusative.plural,k 'o s tʲ i,palatalization,0,ʲ
kostʲ,instrumental.plural,k o s tʲ 'a mʲ i,palatalization,0,ʲ
kostʲ,instrumental.plural,k o s tʲ 'a mʲ i,palatalization,1,ʲ
kostʲ,prepositional.plural,k o s tʲ 'a x,palatalization,0,ʲ
kostʲ,genitive.singular,k 'o s tʲ i,stress,0,'
kostʲ,dative.singular,k 'o s tʲ i,stress,0,'
kostʲ,instrumental.singular,k 'o s tʲ j u,stress,0,'
kostʲ,prepositional.singular,k 'o s tʲ i,stress,0,'
kostʲ,nominative.plural,k 'o s tʲ i,stress,0,'
kostʲ,genitive.plural,k o s tʲ 'e j,stress,0,'
kostʲ,dative.plural,k o s tʲ 'a m,stress,0,'
kostʲ,accusative.plural,k 'o s tʲ i,stress,0,'
kostʲ,instrumental.plural,k o s tʲ 'a mʲ i,stress,0,'
kostʲ,prepositional.plural,k o s tʲ 'a x,stress,0,'
okn'o,nominative.singular,o k n 'o,segmental,0,ok
okn'o,nominative.singular,o k n 'o,segmental,2,n
okn'o,nominative.singular,o k n 'o,segmental,4,o
okn'o,genitive.singular,o k n 'a,segmental,0,ok
okn'o,genitive.singular,o k n 'a,segmental,2,n
okn'o,genitive.singular,o k n 'a,segmental,3,a
okn'o,dative.singular,o k n 'u,segmental,0,ok
okn'o,dative.singular,o k n 'u,segmental,2,n
okn'o,dative.singular,o k n 'u,segmental,6,u
okn'o,accusative.singular,o k n 'o,segmental,0,ok
okn'o,accusative.singular,o k n 'o,segmental,2,n
okn'o,accusative.singular,o k n 'o,segmental,4,o
okn'o,instrumental.singular,o k n 'o m,segmental,0,ok
okn'o,instrumental.singular,o k n 'o m,segmental,2,n
okn'o,instrumental.singular,o k n 'o m,segmental,4,o
okn'o,instrumental.singular,o k n 'o m,segmental,5,m
okn'o,prepositional.singular,o k n 'e,segmental,0,ok
okn'o,prepositional.singular,o k n 'e,segmental,2,n
okn'o,prepositional.singular,o k n 'e,segmental,6,e
okn'o,nominative.plural,'o k n a,segmental,0,ok
okn'o,nominative.plural,'o k n a,segmental,2,n
okn'o,nominative.plural,'o k n a,segmental,3,a
okn'o,genitive.plural,'o k o n,segmental,0,ok
okn'o,genitive.plural,'o k o n,segmental,1,o
okn'o,genitive.plural,'o k o n,segmental,2,n
okn'o,dative.plural,'o k n a m,segmental,0,ok
okn'o,dative.plural,'o k n a m,segmental,2,n
okn'o,dative.plural,'o k n a m,segmental,3,a
okn'o,dative.plural,'o k n a m,segmental,5,m
okn'o,accusative.plural,'o k n a,segmental,0,ok
okn'o,accusative.plural,'o k n a,segmental,2,n
okn'o,accusative.plural,'o k n a,segmental,3,a
okn'o,instrumental.plural,'o k n a mʲ i,segmental,0,ok
okn'o,instrumental.plural,'o k n a mʲ i,segmental,2,n
okn'o,instrumental.plural,'o k n a mʲ i,segmental,3,a
okn'o,instrumental.plural,'o k n a mʲ i,segmental,5,m
okn'o,instrumental.plural,'o k n a mʲ i,segmental,6,i
okn'o,prepositional.plural,'o k n a x,segmental,0,ok
okn'o,prepositional.plural,'o k n a x,segmental,2,n
okn'o,prepositional.plural,'o k n a x,segmental,3,a
okn'o,prepositional.plural,'o k n a x,segmental,6,x
okn'o,instrumental.plural,'o k n a mʲ i,palatalization,0,ʲ
okn'o,nominative.singular,o k n 'o,stress,0,'
okn'o,genitive.singular,o k n 'a,stress,0,'
okn'o,dative.singular,o k n 'u,stress,0,'
okn'o,accusative.singular,o k n 'o,stress,0,'
okn'o,instrumental.singular,o k n 'o m,stress,0,'
okn'o,prepositional.singular,o k n 'e,stress,0,'
okn'o,nominative.plural,'o k n a,stress,0,'
okn'o,genitive.plural,'o k o n,stress,0,'
okn'o,dative.plural,'o k n a m,stress,0,'
okn'o,accusative.plural,'o k n a,stress,0,'
okn'o,instrumental.plural,'o k n a mʲ i,stress,0,'
okn'o,prepositional.plural,'o k n a x,stress,0,'
prʲ'aʒka,nominative.singular,p rʲ 'a ʒ k a,segmental,0,praʒ
prʲ'aʒka,nominative.singular,p rʲ 'a ʒ k a,segmental,2,k
prʲ'aʒka,nominative.singular,p rʲ 'a ʒ k a,segmental,3,a
prʲ'aʒka,genitive.singular,p rʲ 'a ʒ kʲ i,segmental,0,praʒ
prʲ'aʒka,genitive.singular,p rʲ 'a ʒ kʲ i,segmental,2,k
prʲ'aʒka,genitive.singular,p rʲ 'a ʒ kʲ i,segmental,5,i
prʲ'aʒka,dative.singular,p rʲ 'a ʒ kʲ e,segmental,0,praʒ
prʲ'aʒka,dative.singular,p rʲ 'a ʒ kʲ e,segmental,2,k
prʲ'aʒka,dative.singular,p rʲ 'a ʒ kʲ e,segmental,5,e
prʲ'aʒka,accusative.singular,p rʲ 'a ʒ k u,segmental,0,praʒ
prʲ'aʒka,accusative.singular,p rʲ 'a ʒ k u,segmental,2,k
prʲ'aʒka,accusative.singular,p rʲ 'a ʒ k u,segmental,5,u
prʲ'aʒka,prepositional.singular,p rʲ 'a ʒ kʲ e,segmental,0,praʒ
prʲ'aʒka,prepositional.singular,p rʲ 'a ʒ kʲ e,segmental,2,k
prʲ'aʒka,prepositional.singular,p rʲ 'a ʒ kʲ e,segmental,5,e
prʲ'aʒka,nominative.plural,p rʲ 'a ʒ kʲ i,segmental,0,praʒ
prʲ'aʒka,nominative.plural,p rʲ 'a ʒ kʲ i,segmental,2,k
prʲ'aʒka,nominative.plural,p rʲ 'a ʒ kʲ i,segmental,5,i
prʲ'aʒka,genitive.plural,p rʲ 'a ʒ e k,segmental,0,praʒ
prʲ'aʒka,genitive.plural,p rʲ 'a ʒ e k,segmental,1,e
prʲ'aʒka,genitive.plural,p rʲ 'a ʒ e k,segmental,2,k
prʲ'aʒka,dative.plural,p rʲ 'a ʒ k a m,segmental,0,praʒ
prʲ'aʒka,dative.plural,p rʲ 'a ʒ k a m,segmental,2,k
prʲ'aʒka,dative.plural,p rʲ 'a ʒ k a m,segmental,3,a
prʲ'aʒka,dative.plural,p rʲ 'a ʒ k a m,segmental,4,m
prʲ'aʒka,accusative.plural,p rʲ 'a ʒ kʲ i,segmental,0,praʒ
prʲ'aʒka,accusative.plural,p rʲ 'a ʒ kʲ i,segmental,2,k
prʲ'aʒka,accusative.plural,p rʲ 'a ʒ kʲ i,segmental,5,i
prʲ'aʒka,instrumental.plural,p rʲ 'a ʒ k a mʲ i,segmental,0,praʒ
prʲ'aʒka,instrumental.plural,p rʲ 'a ʒ k a mʲ i,segmental,2,k
prʲ'aʒka,instrumental.plural,p rʲ 'a ʒ k a mʲ i,segmental,3,a
prʲ'aʒka,instrumental.plural,p rʲ 'a ʒ k a mʲ i,segmental,4,m
prʲ'aʒka,instrumental.plural,p rʲ 'a ʒ k a mʲ i,segmental,5,i
prʲ'aʒka,prepositional.plural,p rʲ 'a ʒ k a x,segmental,0,praʒ
prʲ'aʒka,prepositional.plural,p rʲ 'a ʒ k a x,segmental,2,k
prʲ'aʒka,prepositional.plural,p rʲ 'a ʒ k a x,segmental,3,a
prʲ'aʒka,prepositional.plural,p rʲ 'a ʒ k a x,segmental,5,x
prʲ'aʒka,instrumental.singular,p rʲ 'a ʒ k o j,segmental,0,praʒ
prʲ'aʒka,instrumental.singular,p rʲ 'a ʒ k o j,segmental,2,k
prʲ'aʒka,instrumental.singular,p rʲ 'a ʒ k o j,segmental,4,oj
prʲ'aʒka,instrumental.singular,p rʲ 'a ʒ k o j u,segmental,0,praʒ
prʲ'aʒka,instrumental.singular,p rʲ 'a ʒ k o j u,segmental,2,k
prʲ'aʒka,instrumental.singular,p rʲ 'a ʒ k o j u,segmental,4,oj
prʲ'aʒka,instrumental.singular,p rʲ 'a ʒ k o j u,segmental,5,u
prʲ'aʒka,nominative.singular,p rʲ 'a ʒ k a,palatalization,0,ʲ
prʲ'aʒka,genitive.singular,p rʲ 'a ʒ kʲ i,palatalization,0,ʲ
prʲ'aʒka,genitive.singular,p rʲ 'a ʒ kʲ i,palatalization,1,ʲ
prʲ'aʒka,dative.singular,p rʲ 'a ʒ kʲ e,palatalization,0,ʲ
prʲ'aʒka,dative.singular,p rʲ 'a ʒ kʲ e,palatalization,1,ʲ
prʲ'aʒka,accusative.singular,p rʲ 'a ʒ k u,palatalization,0,ʲ
prʲ'aʒka,prepositional.singular,p rʲ 'a ʒ kʲ e,palatalization,0,ʲ
prʲ'aʒka,prepositional.singular,p rʲ 'a ʒ kʲ e,palatalization,1,ʲ
prʲ'aʒka,nominative.plural,p rʲ 'a ʒ kʲ i,palatalization,0,ʲ
prʲ'aʒka,nominative.plural,p rʲ 'a ʒ kʲ i,palatalization,1,ʲ
prʲ'aʒka,genitive.plural,p rʲ 'a ʒ e k,palatalization,0,ʲ
prʲ'aʒka,dative.plural,p rʲ 'a ʒ k a m,palatalization,0,ʲ
prʲ'aʒka,accusative.plural,p rʲ 'a ʒ kʲ i,palatalization,0,ʲ
prʲ'aʒka,accusative.plural,p rʲ 'a ʒ kʲ i,palatalization,1,ʲ
